book_id;title;author;ara;year_published;num_pages;publisher;genre
801057744;The Collapse of Evolution;Scott M. Huse;ara;1997;224;Baker Books;Biography
878149031;Collapse of Burning Buildings: A Guide to Fireground Safety;Vincent Dunn;rus;1988;150;Fire Engineering Books;Romance
345438710;The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom;Philip K. Howard;por;2002;272;Ballantine Books;Poetry
195168941;Armageddon Averted: The Soviet Collapse, 1970-2000;Stephen Kotkin;jap;2003;245;Oxford University Press, USA;Mystery
393318281;Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America;Joy Harjo;fre;1998;576;W. W. Norton  Company;Horror
521298750;The Languages of Native North America;Marianne Mithun;chi;2001;773;Cambridge University Press;Biography
1592281958;Searching for Lost City: On the Trail of America's Native Languages;Elizabeth Seay;ban;2003;272;Lyons Press;Romance
486220290;Indian Sign Language;William Tomkins;eng;1969;128;Dover Publications;Poetry
932813194;The Fantastic Inventions of Nikola Tesla;Nikola Tesla;hin;2014;351;Adventures Unlimited Press;Mystery
1599869942;My Inventions;Nikola Tesla;ara;2006;88;Filiquarian Publishing, LLC.;Horror
806519606;Wizard: The Life and Times of Nikola Tesla: Biography of a Genius;Marc J.  Seifer;rus;2001;542;Citadel;Biography
913022268;Colorado Springs Notes, 1899-1900;Brotherhood of Life;por;2001;439;Angriff Press;Romance
1892062135;The Lost Journals of Nikola Tesla: HAARP - Chemtrails and the Secret of Alternative 4;Tim R. Swartz;jap;2011;155;Inner Light - Global Communications;Poetry
822549204;Nikola Tesla: A Spark of Genius;Carol Dommermuth-Costa;fre;1994;144;Lerner Publications;Poetry
932813860;Tesla Papers;Nikola Tesla;chi;2000;100;Adventures Unlimited Press;Mystery
1422004848;21st Century Mysteries: Nikola Tesla: Federal Documents and References (CD-ROM);U.S. Government;ban;2006;23931;Progressive Management;Horror
1564598446;Problem of Increasing Human Energy;Nikola Tesla;eng;1996;112;Kessinger Publishing;Biography
1425318738;The Tesla Rotating Magnetic Field;Thomas Commerford Martin;hin;2005;48;Kessinger Publishing;Romance
847827356;Art Invention House;Michael Webb;ara;2005;319;Rizzoli International Publications;Poetry
195305990;How Invention Begins: Echoes of Old Voices in the Rise of New Machines;John H. Lienhard;rus;2006;277;Oxford University Press, USA;Mystery
300088663;The Invention of Peace: Reflections on War and International Order;Michael Eliot Howard;por;2001;128;Yale University Press;Horror
974934429;Amazing Leonardo da Vinci Inventions: You Can Build Yourself;Maxine Anderson;jap;2006;128;Nomad Press;Biography
802135811;The Invention of Love;Tom Stoppard;fre;1998;112;Grove Press;Romance
1561453412;Sliding Into Home;Dori Hillestad Butler;chi;2005;224;Peachtree Publishers;Poetry
373792689;Boys of Summer;Julie Elizabeth Leto;ban;2006;249;Harlequin Blaze;Mystery
786427574;When Johnny Came Sliding Home: The Post-Civil War Baseball Boom, 1865-1870;William J. Ryczek;eng;2006;313;McFarland & Company;Horror
974514055;Programming Ruby: The Pragmatic Programmers' Guide;Dave Thomas;hin;2004;828;Pragmatic Bookshelf;Biography
201710897;Programming Ruby: The Pragmatic Programmer's Guide;Dave Thomas;;2000;564;Addison-Wesley Professional;Romance
976694077;Best of Ruby Quiz Volume One;James Edward Gray II;ara;2006;298;Pragmatic Bookshelf;Poetry
976694093;From Java to Ruby;Bruce A. Tate;rus;2006;160;Pragmatic Bookshelf;Mystery
977616606;Rails Recipes;Chad Fowler;por;2006;332;Pragmatic Bookshelf;Horror
976694042;Learn to Program;Chris  Pine;jap;2006;149;Pragmatic Bookshelf;Biography
977616665;No Fluff, Just Stuff Anthology;Neal Ford;fre;2006;256;Pragmatic Bookshelf;Romance
802036180;English-Cayuga/Cayuga-English Dictionary;Frances Froman;chi;2002;750;University of Toronto Press;Poetry
764585975;Golding's Lord of the Flies (Cliffs Notes);Maureen Kelly;ban;2000;112;Cliffs Notes;Mystery
307281701;Lord of the Flies;William Golding;eng;2005;6;Listening Library (Audio);Tragedy
1586633554;Lord of the Flies (SparkNotes Literature Guides);SparkNotes;hin;2002;72;SparkNotes;Tragedy
812969707;A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War;Victor Davis Hanson;;2006;397;Random House;Tragedy
375503633;Jack: A Life Like No Other;Geoffrey Perret;;2001;480;Random House;Tragedy
60255080;We Were Not Like Other People;Ephraim Sevela;ara;1989;216;HarperCollins Publishers;Tragedy
902036180;The Lovely Bones;Alice Sebold;rus;2006;327;Random House;Tragedy
345360354;Lovely in Her Bones (Elizabeth MacPherson, #2);Sharyn McCrumb;por;1990;224;Ballantine Books;Tragedy
1931448043;USB Mass Storage: Designing and Programming Devices and Embedded Hosts;Jan Axelson;jap;2006;287;Lakeview Research;Tragedy
764516850;Storage Network Performance Analysis;Huseyin Simitci;fre;2003;432;Wiley;Tragedy
376017708;Complete Home Storge;Barbara Braasch;chi;2003;192;Oxmoor House;Tragedy
1561586765;Taunton's Home Storage Idea Book;Joanne Kellar Bouknight;ban;2003;186;Taunton Press;Tragedy
471034452;Storage Area Network Essentials: A Complete Guide to Understanding and Implementing Sans;Richard    Barker;eng;2001;384;Wiley;Tragedy
1588162257;Country Living Stylish Storage: Simple Ways to Contain Your Clutter;Paige Gilchrist;hin;2002;144;Hearst Books;Tragedy
1592231500;Simple Handmade Storage: 23 Step-By-Step Weekend Projects;Philip Haxell;ara;2004;128;Laurel Glen Publishing;Tragedy
679432221;Storage (Chic Simple) (Chic Simple Components);Jennifer Lisle;rus;1994;103;Knopf;Tragedy
1580084303;The Modern Gentleman: A Guide to Essential Manners, Savvy and Vice;Phineas Mollod;por;2002;341;Ten Speed Press;Tragedy
1841156574;The Chap Manifesto: Revolutionary Etiquette for the Modern Gentleman;Gustav Temple;jap;2001;144;HarperCollins UK;Tragedy
1890626520;The Compleat Gentleman: The Modern Man's Guide to Chivalry;Brad Miner;fre;2004;256;Spence Publishing Company;Tragedy
679602720;The Last Gentleman (Modern Library);Walker Percy;chi;1998;442;Modern Library;Tragedy
310258111;The Word of a Gentleman: Meditations for Modern Man;Richard C. Halverson;ban;1983;208;Zondervan Publishing Company;Tragedy
1590596145;CSS Mastery: Advanced Web Standards Solutions;Andy Budd;eng;2006;255;Friends of ED;Tragedy
596101970;Head First HTML with CSS & XHTML;Elisabeth Robson;hin;2005;702;O'Reilly Media;Tragedy
321303474;The Zen of CSS Design: Visual Enlightenment for the Web;Dave Shea;;2005;296;Peachpit Press;Tragedy
321305256;Stylin' with CSS: A Designer's Guide;Charles Wyke-Smith;ara;2005;288;New Riders Publishing;Tragedy
596007779;CSS Pocket Reference;Eric A. Meyer;rus;2004;128;O'Reilly Media;Tragedy
957921888;The CSS Anthology;Rachel Andrew;por;2004;376;SitePoint;Tragedy
975240277;HTML Utopia;Rachel Andrew;jap;2006;520;SitePoint;Tragedy
321430840;HTML, XHTML, and CSS (Visual Quickstart Guide);Elizabeth Castro;fre;2006;456;Peachpit Press;Tragedy
735712450;Eric Meyer on CSS: Mastering the Language of Web Design with Cascading Style Sheets;Eric A. Meyer;chi;2002;352;New Riders Publishing;Tragedy
761136916;1,000 Places to See in the U.S.A.  Canada Before You Die;Patricia Schultz;ban;2007;1183;Workman Publishing Company;Tragedy
3822840858;1000 Record Covers;Michael Ochs;eng;2005;575;Taschen;Tragedy
9080482110;Paul Huf: record covers;Hornbuckle;hin;1999;120;Groninger Museum;Tragedy
785821341;100 Albums That Changed Music: And 500 Songs You Need to Hear;Sean Egan;eng;2006;319;Booksales;Tragedy
3822822647;1000 Families;Uwe Ommer;eng;2002;576;Taschen;Tragedy
789206110;The Art of Rock: Posters from Presley to Punk;Paul Grushkin;eng;1999;348;Abbeville Press;Tragedy
811845290;Art of Modern Rock: The Poster Explosion;Paul Grushkin;eng;2004;492;Chronicle Books;Romance
759100659;Ambiguous Images: Gender and Rock Art;Kelley Hays-Gilpin;eng;2003;256;Altamira Press;Romance
1565794818;Roadside Guide to Indian Ruins & Rock Art of the Southwest;Gordon Sullivan;eng;2005;240;Westcliffe Publishers;Romance
1555660916;A Field Guide to Rock Art Symbols of the Greater Southwest;Alex Patterson;eng;1992;256;Johnson Books;Romance
1580960090;Guide to Rock Art of the Utah Region: Sites with Public Access;Dennis Slifer;eng;2000;245;Ancient City Press;Romance
292743262;The Rock Art of Texas Indians;William W. Newcomb;eng;1996;253;University of Texas Press;Romance
521576199;The Archaeology of Rock-Art;Christopher Chippindale;eng;1999;392;Cambridge University Press;Romance
810943638;African Rock Art: Paintings and Engravings on Stone;David Coulson;eng;2001;256;ABRAMS;Romance
735712883;Flash to the Core: An Interactive Sketchbook by Joshua Davis;Joshua Davis;eng;2002;352;New Riders Publishing;Romance
743264460;Killing Yourself to Live: 85% of a True Story;Chuck Klosterman;eng;2006;245;Scribner;Romance
743236017;Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto;Chuck Klosterman;eng;2004;272;Scribner;Romance
1403993424;Sex, Drugs and DNA: Science's Taboos Confronted;Michael Stebbins;eng;2006;360;Palgrave Macmillan;Romance
1587991829;Sex, Drugs & Economics: An Unconventional Introduction to Economics;Diane Coyle;eng;2004;263;Texere Publishing;Romance
1559361247;Sex, Drugs, Rock and Roll;Eric Bogosian;eng;2008;136;Theatre Communications Group;Romance
1886230552;Sex, Drugs, Gambling, and Chocolate: A Workbook for Overcoming Addictions;A. Thomas Horvath;eng;2003;240;Impact;Romance
609807153;Life and Def: Sex, Drugs, Money, + God;Russell Simmons;eng;2002;288;Three Rivers Press;Romance
446692816;The Vice Guide to Sex and Drugs and Rock and Roll;Suroosh Alvi;eng;2003;362;Grand Central Publishing;Romance
1841124354;Corporate Vices: What's Gone Wrong with Business?;Charles Cohen;eng;2002;148;Capstone;Romance
744002613;Grand Theft Auto: Vice City Official Strategy Guide for PC;Tim Bogenn;ara;2003;192;BradyGames;Romance
744008433;Grand Theft Auto: Vice City Stories Official Strategy Guide;Brady Games;rus;2006;240;BradyGames;Romance
399517294;The Faking of the Vice-President: A Guide to Becoming a Superfluous Leader;Rich Mintzer;por;1992;96;Perigee;Romance
495130060;Vice & Virtue in Everyday Life: Introductory Readings in Ethics;Christina Hoff Sommers;jap;2006;594;Wadsworth Publishing Company;Romance
1587611996;Vice Cream: Over 70 Sinfully Delicious Dairy-Free Delights;Jeff Rogers;fre;2004;112;Celestial Arts;Romance
446692824;Vice DOs & DON'Ts: 10 Years of Vice Magazine's Street Fashion Critiques;Suroosh Alvi;chi;2004;261;Warner Books (NY);Romance
553572490;Vice (V, #8);Jane Feather;ban;1996;419;Bantam;Romance
425162486;Small Vices (Spenser, #24);Robert B. Parker;eng;1998;384;G.P. Putnam's Sons;Romance
767923820;The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich;David Bach;hin;2005;272;Crown Business;Romance
767921208;The Automatic Millionaire Homeowner: A Powerful Plan to Finish Rich in Real Estate;David Bach;ara;2006;272;Crown Business;Romance
767919483;The Automatic Millionaire Workbook: A Personalized Plan to Live and Finish Rich. . . Automatically;David Bach;rus;2005;200;Crown Business;Romance
385661339;The Automatic Millionaire Workbook;David Bach;por;2005;240;Doubleday Canada;Romance
60589469;Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1);Robert M. Pirsig;jap;2006;540;HarperTorch;Romance
60588330;The Mouse and the Motorcycle;Beverly Cleary;fre;2006;160;HarperCollins Publishers;Romance
1884313418;The Essential Guide to Motorcycle Maintenance;Mark Zimmerman;chi;2004;256;Whitehorse Press;Romance
1592573037;The Complete Idiot's Guide to Motorcycles;Darwin Holmstrom;ban;2005;448;Alpha;Romance
789416158;Motorcycle Owner's Manual;Hugo  Wilson;eng;1997;112;DK;Romance
760320780;How to Paint Your Motorcycle;JoAnn Bortles;hin;2005;128;Motorbooks;Romance
760306818;How to Restore Your Motorcycle;Mark Zimmerman;ara;2000;224;Motorbooks International;Romance
802789471;Once Upon a Cool Motorcycle Dude;Kevin O'Malley;rus;2005;32;Walker & Company;Romance
595269907;Life is a Road, the Soul is a Motorcycle;Daniel B. Meyer;por;2003;212;iUniverse;Romance
760320357;Motorcycle Touring: Everything You Need to Know;Gregory W. Frazier;jap;2005;160;Motorbooks;Romance
688060692;Guidebook to Zen and the Art of Motorcycle Maintenance;Ronald L. DiSanto;fre;1990;408;William Morrow Paperbacks;Romance
1859605150;Motorcycle Basics Techbook;John Harold Haynes;chi;2002;222;Haynes Manuals N. America, Inc.;Romance
760321140;How to Ride a Motorcycle: A Rider's Guide to Strategy, Safety, and Skill Development;Pat Hahn;ban;2005;143;Motorbooks International;Tragedy
1884313337;Motorcycle Camping Made Easy;Bob Woofter;eng;2002;127;Whitehorse Press;Romance
3899550552;Dos Logos;Robert Klanten;hin;2004;444;Die Gestalten Verlag;Romance
1592532349;Logo Design Workbook: A Hands-On Guide to Creating Logos;Sean Adams;ara;2006;240;Rockport Publishers;Romance
1592530877;LOGO Lounge: 2,000 International Identities by Leading Designers;Catharine M. Fishel;rus;2004;191;Rockport Publishers;Poetry
1592531822;Letterhead and Logo Design 9;Mine Design;por;2005;240;Rockport Publishers;Mystery
3931126927;Los Logos: A Selected LOGO Collection;Nicholas Bourquin;jap;2002;444;Gestalten;Horror
60596880;The Big Book of Logos 3;David E. Carter;fre;2004;384;Harper Design;Romance
60586974;Great Short Works;Leo Tolstoy;chi;2004;720;Harper Perennial Modern Classics;Romance
451528808;The Death of Ivan Ilych And Other Stories;Leo Tolstoy;ban;2003;304;Signet Classics;Romance
802036190;War and Peace;Leo Tolstoy;eng;1998;1392;Oxford University Press;Poetry
618546693;Tolstoy Lied: A Love Story;Rachel Kadish;hin;2006;336;Houghton Mifflin Harcourt;Mystery
486451380;The Kingdom of God Is Within You;Leo Tolstoy;ara;2006;352;Dover Publications;Horror
1570754608;Walk in the Light & Twenty-Three Tales;Leo Tolstoy;eng;2003;351;Orbis Books;Romance
345476310;The Poet of Tolstoy Park;Sonny Brewer;eng;2004;254;Ballantine Books;Romance
452011876;Atlas Shrugged;Ayn Rand;eng;1999;1168;Plume;Romance
451163087;For the New Intellectual: The Philosophy of Ayn Rand;Ayn Rand;eng;1963;224;Signet Book;Poetry
452286751;The Fountainhead;Ayn Rand;eng;2005;752;Dutton;Mystery
451163931;The Virtue of Selfishness: A New Concept of Egoism;Ayn Rand;eng;1964;176;Signet;Horror
451216652;Ayn Rand Answers: The Best of Her Q & A;Robert Mayhew;eng;2005;241;Berkley Books;Romance
452281253;Anthem;Ayn Rand;eng;1999;105;NAL;Romance
451187849;We the Living;Ayn Rand;eng;1996;464;Signet;Romance
451147952;Capitalism: The Unknown Ideal;Ayn Rand;eng;1986;340;Signet;Poetry
452274044;Letters of Ayn Rand;Ayn Rand;eng;1997;681;NAL;Mystery
672527251;Philosophy, Who Needs It / Ayn Rand: In;Ayn Rand;eng;1988;276;Bobbs-Merrill;Horror
471791431;Sailing for Dummies;J.J. Isler;eng;2006;416;For Dummies;Romance
70571317;The Complete Sailor: Learning the Art of Sailing;David Seidman;eng;1995;208;International Marine Publishing;Romance
743273087;Sailing Fundamentals;Gary Jobson;eng;2005;224;Touchstone;Romance
553803816;Sailing from Byzantium: How a Lost Empire Shaped the World;Colin  Wells;eng;2006;335;Delacorte Press;Poetry
375755195;Sailing Alone Around the Room: New and Selected Poems;Billy Collins;eng;2002;172;Random House Trade Paperbacks;Mystery
70240140;Learning to Sail: The Annapolis Sailing School Guide for All Ages;Diane Goodman;eng;1994;112;International Marine Publishing;Horror
1592283195;The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories;Christopher Caswell;eng;2004;286;Lyons Press;Romance
805003517;Sailing Smart: Winning Techniques, Tactics, And Strategies;Buddy Melges;eng;1987;208;Holt Paperbacks;Romance
679740635;The Handbook Of Sailing;Bob Bond;eng;1992;352;Knopf;Romance
975599518;"Natural Cures ""They"" Don't Want You to Know about";Kevin Trudeau;eng;2004;571;Alliance Publishing;Poetry
975599542;More Natural Cures Revealed;Kevin Trudeau;eng;2006;358;Vanguard Press;Mystery
316353000;Natural Capitalism;Paul Hawken;eng;2000;416;Back Bay Books;Horror
374502005;The Natural;Bernard Malamud;eng;2003;231;Farrar Straus Giroux;Romance
743406664;Natural Hormone Balance for Women: Look Younger, Feel Stronger, and Live Life with Exuberance;Uzzi Reiss;eng;2002;320;Atria Books;Romance
131458329;Natural Resource Conservation: Management for a Sustainable Future;Daniel D. Chiras;eng;2004;656;Prentice Hall;Romance
811811999;The End of Print;David Carson;eng;1995;160;Chronicle Books (CA);Romance
1584230460;Trek David Carson, Recent Werk;David Carson;eng;2004;456;Gingko Press;Romance
789301270;David Carson 2ndsight;Lewis Blackwell;eng;1997;176;Universe;Romance
1584230568;The Book of Probes;Marshall McLuhan;eng;2003;573;Gingko Press;Poetry
3775716521;Ortlos: Architecture of the Net.Works;Ivan Redi;eng;2005;216;Hatje Cantz;Mystery
307263940;Digging to America;Anne Tyler;eng;2006;277;Alfred A. Knopf;Horror
312416415;America: A Concise History, Volume 2: Since 1865;James A. Henretta;eng;2005;640;Bedford Books;Romance
312405545;Rereading America: Cultural Contexts for Critical Thinking and Writing;Gary Colombo;eng;2004;826;Bedford Books;Romance
195170130;Modern Latin America;Thomas E. Skidmore;eng;2004;528;Oxford University Press, USA;Romance
1400079497;The Plot Against America;Philip Roth;eng;2005;391;Vintage International;Poetry
883782774;Covenant with Black America;Tavis Smiley;eng;2006;254;Third World Press;Mystery
895261600;Democracy in America;Alexis de Tocqueville;eng;2003;703;Gateway Editions;Horror
688171621;Naked Pictures of Famous People;Jon   Stewart;eng;1999;164;Dey Street Books;Romance
521828384;Kierkegaard's Relations to Hegel Reconsidered;Jon  Stewart;eng;2003;718;Cambridge University Press;Romance
300106769;Swiss Graphic Design: The Origins and Growth of an International Style, 1920-1965;Richard Hollis;eng;2006;272;Yale University Press;Romance
3037780010;Swiss Design 2002: Netzwerke / Ra(c)Seaux / Networks;Ruedi Baur;eng;2003;226;Lars Muller Publishers;Poetry
